automated_readability_index,automated_readability_index_simple,coleman_readability,easy_listening,flesch_kincaid_grade,flesch_reading_ease
9.329999999999998,59.0,64.75,3.0,5.390000000000004,68.11499999999998
4.120000000000001,49.0,58.3,2.0,3.210000000000001,81.43500000000002
1.1950000000000003,43.5,69.05,0.0,0.010000000000001563,108.88499999999999
6.178000000000001,53.199999999999996,51.849999999999994,2.0,7.050000000000001,67.625
1.7940000000000005,44.6,64.75,1.0,1.1900000000000013,98.165
10.887999999999998,62.199999999999996,26.049999999999997,2.0,9.57,49.595
8.311428571428571,57.14285714285714,62.90714285714286,3.0,5.310000000000002,73.24214285714285
6.708749999999998,54.125,42.175,0.0,6.260000000000002,68.7225
7.445999999999998,55.4,38.95,1.0,5.390000000000004,68.11499999999998
6.504000000000001,53.6,38.95,2.0,5.390000000000004,68.11499999999998
3.620000000000001,48.0,47.55000000000001,0.0,5.510000000000002,62.701666666666654
20.89,81.0,4.550000000000004,1.0,13.910000000000004,2.6016666666666595
15.325000000000003,70.5,4.550000000000004,1.0,14.010000000000002,8.718333333333334
11.399999999999999,63.0,26.049999999999997,1.0,8.41,48.785
2.942499999999999,46.75,58.3,2.0,3.210000000000001,81.43500000000002
17.30625,74.375,26.049999999999997,2.0,14.66,8.622500000000002
9.760000000000002,60.0,61.883333333333326,4.0,9.443333333333335,48.223888888888894
8.387999999999998,57.199999999999996,13.149999999999999,1.0,7.07,56.095
16.563333333333333,73.0,33.21666666666667,5.0,12.243333333333332,28.19055555555559
6.504000000000001,53.6,64.75,2.0,3.710000000000001,80.135
13.021428571428565,66.14285714285714,16.835714285714282,1.0,8.309999999999999,51.77785714285716
8.387999999999998,57.199999999999996,64.75,4.0,5.390000000000004,68.11499999999998
7.445999999999998,55.4,38.95,1.0,5.390000000000004,68.11499999999998
5.215714285714284,51.07142857142857,72.12142857142857,1.5,1.7600000000000016,90.67071428571428
5.53125,51.875,58.3,1.0,3.110000000000003,91.26
10.272000000000002,60.800000000000004,38.95,0.0,8.750000000000004,44.07499999999999
2.0500000000000007,45.0,47.55000000000001,1.0,2.710000000000001,82.735
4.620000000000001,50.0,64.75,2.0,3.710000000000001,80.135
9.044999999999998,58.5,47.55000000000001,2.0,4.210000000000001,78.835
11.847999999999999,63.699999999999996,38.95,1.0,4.140000000000004,71.36499999999998
10.272000000000002,60.800000000000004,38.95,2.0,8.750000000000004,44.07499999999999
7.445999999999998,55.4,13.149999999999999,1.0,8.750000000000004,44.07499999999999
11.853333333333332,64.0,47.55000000000001,3.0,9.443333333333335,48.223888888888894
8.984285714285715,58.42857142857143,16.835714285714282,2.0,8.309999999999999,51.77785714285716
6.178000000000001,53.199999999999996,64.75,4.0,6.210000000000001,73.635
6.157499999999999,53.25,58.3,3.0,6.510000000000002,76.04333333333334
8.311428571428571,57.14285714285714,35.26428571428572,3.0,7.109999999999999,60.36357142857145
11.399999999999999,63.0,47.55000000000001,2.0,5.609999999999999,68.81833333333333
21.7825,82.75,26.049999999999997,1.0,15.810000000000002,-8.714999999999975
7.445999999999998,55.4,38.95,1.0,3.710000000000001,80.135
9.603333333333332,59.5,47.55000000000001,1.5,7.193333333333335,54.07388888888889
2.2557142857142836,45.57142857142857,90.55,4.0,1.110000000000003,103.29214285714286
11.470000000000006,63.0,47.55000000000001,2.0,5.510000000000002,62.701666666666654
13.097999999999999,66.19999999999999,38.95,2.0,12.110000000000003,20.034999999999997
6.2928571428571445,53.28571428571429,53.69285714285715,2.0,4.710000000000001,77.53500000000001
8.311428571428571,57.14285714285714,35.26428571428572,2.0,7.109999999999999,60.36357142857145
11.470000000000006,63.0,47.55000000000001,2.0,5.510000000000002,62.701666666666654
21.96,83.0,-38.45,0.0,10.610000000000003,23.935000000000002
15.924,71.60000000000001,-12.650000000000002,1.0,12.110000000000003,20.034999999999997
9.063749999999999,58.625,42.175,3.0,6.260000000000002,68.7225
14.895000000000003,69.5,26.049999999999997,1.0,10.610000000000003,23.935000000000002
15.895000000000003,71.5,26.049999999999997,2.0,11.610000000000003,21.335000000000008
13.186363636363637,66.63636363636363,43.64090909090909,4.0,9.000909090909094,55.9440909090909
11.399999999999999,63.0,26.049999999999997,2.0,9.809999999999999,38.768333333333345
4.334999999999997,49.5,90.55,4.0,1.4100000000000001,98.86833333333333
13.358125000000001,67.1875,42.175,2.0,11.835,47.05374999999998
12.362500000000004,64.75,26.049999999999997,1.0,9.510000000000002,36.360000000000014
9.689999999999998,60.0,47.55000000000001,3.0,7.210000000000001,71.03500000000001
5.562000000000001,51.800000000000004,64.75,3.0,3.710000000000001,80.135
7.191818181818181,55.18181818181818,31.91363636363637,2.0,7.473636363636363,66.87136363636364
13.946666666666665,68.0,47.55000000000001,5.0,11.309999999999999,34.86833333333337
12.376666666666672,65.0,47.55000000000001,4.0,11.309999999999999,34.86833333333337
21.095714285714287,81.57142857142858,35.26428571428572,3.0,14.310000000000002,8.849285714285713
5.573333333333334,52.0,76.21666666666667,3.0,1.9766666666666701,101.64611111111113
7.445999999999998,55.4,38.95,1.0,7.07,56.095
3.1762499999999996,47.375,74.425,3.0,2.0599999999999987,98.7725
12.155999999999999,64.4,38.95,2.0,8.750000000000004,44.07499999999999
21.96,83.0,-38.45,0.0,10.610000000000003,23.935000000000002
12.155999999999999,64.4,38.95,0.0,10.43,32.05500000000001
15.516666666666666,71.0,18.883333333333333,2.0,12.243333333333332,28.19055555555559
17.895000000000003,75.5,9.924999999999997,2.0,14.66,8.622500000000002
12.0075,64.25,42.175,4.0,10.46,38.672499999999985
8.476363636363637,57.63636363636363,31.91363636363637,1.0,7.473636363636363,66.87136363636364
23.96,87.0,4.550000000000004,2.0,18.209999999999997,-21.331666666666678
10.8675,62.25,58.3,6.0,7.910000000000004,66.02666666666667
22.96,85.0,-6.200000000000003,0.0,15.810000000000002,-8.714999999999975
24.401999999999994,87.8,13.149999999999999,2.0,17.150000000000002,-16.025000000000006
7.475000000000001,55.5,47.55000000000001,2.0,4.210000000000001,78.835
9.329999999999998,59.0,-12.650000000000002,0.0,8.750000000000004,44.07499999999999
27.67,94.0,-38.45,0.0,20.01,-38.764999999999986
11.184999999999995,62.5,58.3,2.0,7.41,51.38500000000002
-0.4357142857142833,40.42857142857143,90.55,4.0,1.110000000000003,103.29214285714286
8.329999999999998,57.0,90.55,3.0,2.710000000000001,82.735
14.362500000000004,68.75,42.175,3.0,9.41,46.185
16.895000000000003,73.5,47.55000000000001,2.0,8.41,48.785
7.475000000000001,55.5,47.55000000000001,1.0,4.210000000000001,78.835
7.6385714285714315,55.85714285714286,53.69285714285715,2.0,3.5100000000000016,86.1207142857143
16.866,73.39999999999999,38.95,3.0,12.110000000000003,20.034999999999997
13.69428571428572,67.42857142857143,53.69285714285715,4.0,8.309999999999999,51.77785714285716
8.829999999999998,58.0,58.3,3.0,5.310000000000002,66.41000000000003
7.297499999999999,55.25,42.175,1.0,4.16,83.7475
9.657142857142855,59.71428571428571,-1.5928571428571416,0.0,9.510000000000002,43.19214285714287
8.387999999999998,57.199999999999996,13.149999999999999,1.0,7.07,56.095
17.30625,74.375,26.049999999999997,2.0,12.560000000000002,23.647500000000008
10.272000000000002,60.800000000000004,64.75,3.0,5.390000000000004,68.11499999999998
1.9800000000000004,45.0,69.05,2.0,1.4100000000000001,98.86833333333333
6.689999999999998,54.0,47.55000000000001,1.0,5.609999999999999,68.81833333333333
9.332727272727272,59.272727272727266,67.09545454545454,6.0,6.710000000000001,72.335
14.04,68.0,38.95,3.0,8.750000000000004,44.07499999999999
14.362500000000004,68.75,26.049999999999997,2.0,10.46,38.672499999999985
18.464999999999996,76.5,-16.95,0.0,15.410000000000004,-1.2983333333333462
15.924,71.60000000000001,13.149999999999999,1.0,12.110000000000003,20.034999999999997
25.13285714285714,89.28571428571428,-20.021428571428572,0.0,16.709999999999997,-8.322142857142836
10.329999999999998,61.0,35.26428571428572,3.0,7.109999999999999,60.36357142857145
20.01625,79.375,-6.200000000000003,0.5,11.610000000000003,21.335000000000008
10.829999999999998,62.0,26.049999999999997,1.0,7.310000000000002,61.21000000000001
19.75,79.0,16.835714285714282,2.0,13.110000000000003,17.435000000000002
9.829999999999998,60.0,69.05,4.0,5.609999999999999,68.81833333333333
4.274285714285714,49.42857142857143,72.12142857142857,3.0,2.3099999999999987,94.70642857142859
10.24125,60.875,42.175,2.0,6.260000000000002,68.7225
4.620000000000001,50.0,64.75,1.0,0.3500000000000014,104.175
20.634,80.60000000000001,38.95,3.0,13.790000000000003,8.014999999999986
7.297499999999999,55.25,58.3,3.0,4.16,83.7475
13.54,67.0,58.3,2.0,3.210000000000001,81.43500000000002
10.272000000000002,60.800000000000004,38.95,2.0,7.07,56.095
17.808,75.2,13.149999999999999,1.0,12.110000000000003,20.034999999999997
8.329999999999998,57.0,4.550000000000004,0.0,5.510000000000002,62.701666666666654
13.54,67.0,26.049999999999997,2.0,7.41,51.38500000000002
8.25769230769231,57.30769230769231,60.780769230769224,2.0,5.771538461538462,83.60423076923077
7.445999999999998,55.4,38.95,2.0,5.390000000000004,68.11499999999998
19.25,78.0,4.550000000000004,1.0,9.809999999999999,38.768333333333345
-4.229999999999997,33.0,90.55,1.0,-2.8900000000000006,122.80166666666668
7.445999999999998,55.4,64.75,3.0,3.710000000000001,80.135
8.984285714285715,58.42857142857143,-1.5928571428571416,0.0,8.309999999999999,51.77785714285716
8.713333333333335,58.0,18.883333333333333,2.0,8.510000000000002,54.90166666666667
9.329999999999998,59.0,64.75,3.0,5.390000000000004,68.11499999999998
9.004000000000001,58.6,51.849999999999994,2.0,5.370000000000001,79.64500000000001
22.39,84.0,4.550000000000004,0.0,14.010000000000002,8.718333333333334
6.942499999999999,54.75,69.05,4.0,5.809999999999999,81.05166666666668
5.905000000000001,52.5,90.55,5.0,2.8099999999999987,88.85166666666666
3.678000000000001,48.199999999999996,64.75,1.0,0.3500000000000014,104.175
5.721538461538465,52.46153846153847,70.70384615384616,4.0,4.479230769230771,92.85038461538461
5.297499999999999,51.25,26.049999999999997,1.0,7.41,51.38500000000002
-1.032,39.199999999999996,90.55,2.0,-1.33,116.19500000000001
10.615000000000002,61.5,47.55000000000001,3.0,7.010000000000002,58.80166666666665
3.678000000000001,48.199999999999996,90.55,4.0,2.030000000000001,92.155
2.2557142857142836,45.57142857142857,90.55,4.0,1.110000000000003,103.29214285714286
11.214000000000006,62.6,64.75,4.0,5.390000000000004,68.11499999999998
9.760909090909088,60.090909090909086,43.64090909090909,2.0,6.710000000000001,72.335
5.297499999999999,51.25,90.55,3.0,1.110000000000003,96.46000000000002
2.942499999999999,46.75,58.3,2.0,3.210000000000001,81.43500000000002
6.7636363636363654,54.36363636363637,78.82272727272726,5.0,5.1827272727272735,83.26227272727273
13.097999999999999,66.19999999999999,13.149999999999999,0.0,8.750000000000004,44.07499999999999
19.75,79.0,35.26428571428572,2.0,11.91,26.02071428571429
17.072499999999998,73.75,-6.200000000000003,1.0,11.610000000000003,21.335000000000008
2.7650000000000006,46.5,90.55,3.0,0.010000000000001563,108.88499999999999
16.128749999999997,72.125,9.924999999999997,1.0,11.510000000000002,31.159999999999997
9.329999999999998,59.0,64.75,3.0,7.07,56.095
20.226666666666667,80.0,33.21666666666667,4.0,13.176666666666666,21.512777777777785
6.2928571428571445,53.28571428571429,72.12142857142857,3.0,3.5100000000000016,86.1207142857143
10.272000000000002,60.800000000000004,64.75,4.0,5.390000000000004,68.11499999999998
14.04,68.0,13.149999999999999,1.0,12.110000000000003,20.034999999999997
4.765000000000001,50.5,77.65,4.0,3.6900000000000013,91.665
9.329999999999998,59.0,64.75,3.0,5.390000000000004,68.11499999999998
8.387999999999998,57.199999999999996,64.75,3.0,3.710000000000001,80.135
11.002857142857145,62.28571428571429,35.26428571428572,1.0,5.91,68.94928571428574
5.562000000000001,51.800000000000004,38.95,1.0,3.710000000000001,80.135
14.04,68.0,38.95,1.0,3.710000000000001,80.135
8.713333333333335,58.0,61.883333333333326,3.0,6.643333333333334,68.25722222222224
14.04,68.0,38.95,3.0,8.750000000000004,44.07499999999999
10.272000000000002,60.800000000000004,64.75,4.0,5.390000000000004,68.11499999999998
13.021428571428565,66.14285714285714,35.26428571428572,3.0,13.110000000000003,17.435000000000002
8.260000000000002,57.0,47.55000000000001,2.0,5.609999999999999,68.81833333333333
-0.375,40.5,90.55,3.0,0.010000000000001563,108.88499999999999
14.899090909090908,69.9090909090909,31.91363636363637,4.0,12.055454545454545,34.08954545454546
8.295454545454547,57.04545454545455,31.91363636363637,1.5,5.487272727272728,68.55772727272728
10.615000000000002,61.5,4.550000000000004,0.0,9.809999999999999,38.768333333333345
8.859000000000002,58.1,38.95,1.5,4.550000000000001,74.125
2.9285714285714306,46.85714285714286,53.69285714285715,2.0,4.710000000000001,77.53500000000001
12.362500000000004,64.75,26.049999999999997,1.0,9.510000000000002,36.360000000000014
10.0075,60.25,58.3,3.0,5.310000000000002,66.41000000000003
12.329999999999998,65.0,43.64090909090909,3.0,9.000909090909094,55.9440909090909
4.942499999999999,50.75,58.3,2.0,5.210000000000001,76.235
5.620000000000001,52.0,53.69285714285715,3.0,5.91,68.94928571428574
8.387999999999998,57.199999999999996,38.95,1.0,3.710000000000001,80.135
10.887999999999998,62.199999999999996,26.049999999999997,1.0,8.73,55.60500000000002
9.329999999999998,59.0,38.95,1.0,5.390000000000004,68.11499999999998
19.692,78.8,38.95,3.0,12.110000000000003,20.034999999999997
12.0075,64.25,42.175,4.0,8.36,53.69749999999999
8.311428571428571,57.14285714285714,53.69285714285715,2.0,4.710000000000001,77.53500000000001
13.362500000000004,66.75,47.55000000000001,3.0,6.310000000000002,63.81
8.311428571428571,57.14285714285714,53.69285714285715,3.0,5.91,68.94928571428574
14.717500000000001,69.25,-6.200000000000003,0.0,9.510000000000002,36.360000000000014
15.325000000000003,70.5,4.550000000000004,1.0,11.21,28.751666666666637
12.155999999999999,64.4,26.049999999999997,1.5,9.590000000000003,38.065
17.68,75.0,26.049999999999997,2.0,14.010000000000002,8.718333333333334
13.946666666666665,68.0,18.883333333333333,2.0,12.243333333333332,28.19055555555559
12.348571428571425,64.85714285714286,35.26428571428572,2.0,9.510000000000002,43.19214285714287
10.829999999999998,62.0,58.3,4.0,9.41,46.185
10.0075,60.25,26.049999999999997,1.0,5.310000000000002,66.41000000000003
9.829999999999998,60.0,69.05,3.0,5.609999999999999,68.81833333333333
8.25769230769231,57.30769230769231,50.857692307692304,3.0,7.063846153846153,74.35807692307692
12.970000000000006,66.0,47.55000000000001,2.0,7.010000000000002,58.80166666666665
20.82,81.0,-16.95,0.0,14.010000000000002,8.718333333333334
14.982,69.8,38.95,1.0,8.750000000000004,44.07499999999999
11.214000000000006,62.6,38.95,0.0,5.390000000000004,68.11499999999998
20.034999999999997,79.5,4.550000000000004,1.0,16.810000000000006,-11.314999999999998
12.96769230769231,66.3076923076923,50.857692307692304,4.0,12.233076923076922,37.373461538461555
10.0075,60.25,-6.200000000000003,0.0,9.510000000000002,36.360000000000014
8.260000000000002,57.0,47.55000000000001,2.0,7.010000000000002,58.80166666666665
19.32,78.0,4.550000000000004,1.0,11.110000000000003,22.63499999999999
3.5500000000000007,48.0,69.05,3.0,2.8099999999999987,88.85166666666666
14.04,68.0,38.95,1.0,8.750000000000004,44.07499999999999
12.970000000000006,66.0,26.049999999999997,2.0,8.41,48.785
6.760000000000002,54.0,90.55,2.0,-0.08999999999999808,102.76833333333333
10.069230769230767,60.76923076923077,31.011538461538464,2.0,9.64846153846154,55.86576923076922
9.329999999999998,59.0,13.149999999999999,0.0,8.750000000000004,44.07499999999999
15.325000000000003,70.5,4.550000000000004,1.0,8.41,48.785
